Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
12230000,0.99705935,3.4055855,23.714052,4999.0,212.99999710649718,170.40000117802992,1179.772367477417,1.0
12240000,0.9885953,3.4205787,23.61711,4143.0,174.83792969584465,139.87034714221954,957.9044148524603,1.0
12250000,0.97512126,3.500354,23.554264,2825.0,116.9348972873413,93.54792014253326,609.8686085343361,1.0
12260000,1.0086607,3.6077352,23.712904,578.0,22.384400337934494,17.90752077102661,95.96865749359131,1.0
12270000,1.0016264,3.568058,23.517689,4999.0,215.4999952018261,172.3999996483326,1136.5156109333038,1.0
12280000,1.0608505,3.5204475,23.627657,4999.0,215.9999995502876,172.80000163102522,1184.7490067481995,1.0
12290000,1.0507071,3.3880448,23.656708,4999.0,215.12499676510924,172.10000165295787,1164.245877802372,1.0
12300000,1.0785302,3.41828,23.873613,4999.0,215.66666293054973,172.53333509294316,1161.30117837588,1.0
12310000,1.038504,3.3213813,23.745325,4999.0,215.5833288715803,172.46666839711057,1075.4461618264515,1.0
12320000,1.0465586,3.464241,23.725607,4999.0,216.24999745056266,173.00000007939525,1085.0523673295975,1.0
